num_comments,score,ups
6,44,86
26,90,168
2,0,6
6,2,6
33,22,54
12,48,75
25,28,48
12,0,4
6,96,153
184,67,89
1,22,44
0,4,18
234,1874,3344
40,441,658
10,14,29
14,29,76
2,14,27
195,1363,5377
30,266,356
3,0,3
78,60,79
262,146,211
0,0,2
1694,1878,12595
2,21,49
32,2,12
0,0,5
0,4,15
47,574,911
5,9,13
7,0,5
3,5,12
5,46,90
13,1,4
429,183,295
268,1588,3142
73,5,29
548,1408,9519
0,0,3
13,14,28
0,8,11
3,41,80
4,5,11
127,25,60
45,1,6
72,1218,1704
18,16,22
9,11,14
0,0,3
0,0,3
86,355,941
11,3,11
52,17,59
35,0,18
0,0,2
7,9,24
52,14,28
72,28,45
17,0,5
1,6,17
5,95,134
102,972,2964
5,24,65
0,0,6
0,0,1
9,20,31
0,3,10
1,1,9
6,11,16
0,0,1
16,185,276
18,33,50
74,108,174
6,19,28
16,11,18
782,591,830
3,7,12
0,29,33
4,26,40
5,198,243
185,49,80
6,0,1
21,0,10
11,133,204
167,1586,5391
4,10,15
143,210,383
8,39,83
0,0,3
0,0,2
0,0,52
0,0,3
29,0,3
0,11,16
0,0,3
9,30,54
35,13,18
147,128,183
5,9,12
282,1411,3384
0,0,1
16,42,49
0,1,1
58,21,59
4,14,22
4,29,48
3,24,34
36,79,106
24,0,14
227,188,334
14,39,64
4,0,10
5,33,48
0,0,5
1,31,43
0,97,142
0,3,14
488,831,1441
9,11,27
3,12,33
31,95,129
1,26,32
1,5,18
33,0,6
0,13,20
1,2,7
1,0,4
0,0,5
4,14,27
33,0,13
536,2286,9045
0,46,64
1,0,17
2,9,23
62,64,113
0,27,33
8,19,35
3,33,44
0,5,14
15,78,114
32,0,4
0,7,15
0,4,12
39,11,29
4,64,101
57,32,56
413,45,138
4,38,73
231,1921,6261
1,0,8
0,7,9
0,16,24
0,0,11
0,0,2
0,0,12
0,2,3
2,0,6
1,0,6
0,7,13
28,49,100
39,0,15
12,44,62
32,0,8
2,41,60
3,22,35
136,139,201
0,0,1
5,148,215
0,0,5
62,6,14
0,2,8
8,6,29
2,4,10
0,4,20
1,0,6
4,30,46
1,0,4
11,0,4
0,10,19
7,218,394
7,9,26
0,13,21
2,72,92
1,48,73
2,21,37
6,0,4
0,5,14
0,3,7
0,17,24
4830,1551,14490
5,80,123
1,6,11
0,6,15
6,172,240
1,0,3
21,114,157
0,15,17
0,5,13
0,34,55
11,81,135
1,10,18
0,0,4
7,46,71
1774,2169,5685
454,1183,2054
0,15,23
0,9,17
0,9,17
5,20,42
122,527,689
0,6,15
1,29,42
358,21,69
0,5,10
25,9,11
0,0,1
0,0,1
0,0,1
430,1673,3973
1,2,5
1,27,40
81,56,82
0,1,7
2,0,4
5,57,100
1,26,45
0,0,1
10,21,33
1,8,12
0,0,4
2,55,67
0,3,9
20,0,5
0,1,7
0,0,3
17,37,67
3,5,9
129,41,88
0,0,6
0,9,15
119,1258,3756
0,0,3
4,56,82
0,12,23
4,6,12
1,0,8
0,0,7
0,0,2
0,12,15
8,0,9
0,3,18
0,4,6
850,2348,8924
5,15,36
2,22,40
37,174,230
0,0,5
31,155,340
0,10,16
0,3,6
77,513,689
32,239,365
1,6,17
145,353,605
3,0,3
2,73,111
3,1,7
3,26,54
2,0,2
35,82,119
1,2,6
9,35,64
18,9,23
16,106,174
994,1470,1925
0,6,10
1,27,44
8,36,52
1,0,10
5,55,67
5,4,14
0,4,12
4,26,61
0,37,52
0,0,3
0,1,8
0,0,1
0,9,12
5,22,28
0,0,4
17,83,110
0,0,13
0,3,10
0,0,5
5,13,24
0,5,6
9,45,61
0,24,45
0,0,2
2,0,3
0,14,22
0,25,35
0,0,4
0,2,5
0,20,31
0,0,4
63,11,16
55,2,21
0,0,3
118,106,159
0,0,3
10,0,5
47,0,4
55,28,34
12,44,77
0,5,18
0,1,3
150,44,57
0,7,12
2,0,4
2,0,38
1,0,8
12,24,42
0,0,1
40,0,9
1,1,5
333,2764,10298
29,7,12
0,0,4
4,12,29
1,0,6
1,6,7
0,2,7
2807,3187,34390
24,210,308
3,17,33
0,29,41
5,80,101
0,6,6
0,0,4
29,8,9
157,38,55
6,1,2
0,0,1
0,1,2
0,0,3
1846,1228,5572
0,46,61
1,38,52
0,0,4
0,13,25
175,632,801
0,0,2
3,0,5
3,12,19
1,13,21
10,16,50
101,20,58
4,12,15
0,0,3
2,5,8
4,37,50
20,164,226
1,11,20
0,0,4
0,6,10
1,18,34
0,0,4
35,65,88
0,0,1
0,1,5
7,14,17
0,6,12
177,124,186
1,2,3
1,9,16
2,4,6
0,0,2
207,108,192
0,2,7
0,0,2
4,8,12
0,3,7
0,4,6
0,2,5
3,14,23
0,5,8
74,42,92
47,106,152
239,119,203
44,7,14
0,2,7
0,0,2
78,555,749
41,60,79
7,5,10
25,5,13
0,3,7
89,40,64
0,3,13
123,165,278
1,0,5
56,16,30
0,0,6
1,0,4
1,0,3
1,0,4
0,0,1
6,166,210
15,0,22
0,17,23
0,3,5
0,0,8
0,0,3
0,6,11
2,0,5
0,0,1
784,884,1832
0,0,1
6,185,270
1,0,3
0,0,2
1,0,2
0,0,4
1249,2606,10423
6,17,24
89,52,107
70,33,91
730,1665,3748
16,198,269
217,407,587
0,0,4
97,12,25
0,0,1
1,1,7
0,0,1
0,0,2
0,0,4
89,81,106
0,0,4
3,3,6
138,1272,2207
1,0,2
0,2,6
0,0,2
9,0,11
0,1,2
0,2,3
0,4,5
0,0,3
15,173,322
0,7,8
0,0,2
35,783,1171
2,10,20
104,28,60
2,0,4
0,0,3
0,4,6
17,10,19
11,30,54
119,118,158
2,2,5
17,32,53
0,3,8
20,4,50
0,13,18
49,25,35
0,0,5
0,1,4
3,36,51
0,0,5
7,16,26
1,0,2
0,0,8
0,8,21
0,0,1
1,1,3
4,8,24
3,0,5
3,10,17
0,7,11
18,155,229
0,0,4
37,0,11
182,44,67
6,10,17
1,1,3
0,9,11
0,0,3
185,761,1359
11,21,33
5,24,41
0,5,6
766,1980,5358
0,37,57
2,12,21
32,4,10
1,1,8
0,15,23
18,1,9
5,30,44
0,0,5
3,37,64
35,105,183
0,0,3
39,113,199
3,13,22
9,0,3
0,16,28
19,11,26
1,13,21
1,151,198
0,0,2
0,3,11
7,16,27
19,0,4
449,692,996
4,3,11
1640,2081,7859
5,15,30
119,84,140
0,25,39
225,25,62
10,45,75
942,3150,11058
2,3,35
65,386,520
0,0,3
203,116,159
88,275,369
0,0,3
1,0,3
28,0,8
3499,2143,16682
0,1,5
1,3,10
5,0,1
0,10,13
0,0,3
1,3,7
19,5,9
0,0,2
1,5,8
134,1528,3797
0,5,8
48,442,666
212,78,102
1,5,10
2,0,4
0,0,5
0,3,5
429,69,108
6,104,130
0,4,8
1,8,12
55,22,138
795,1855,3958
0,4,13
0,2,8
476,282,370
18,0,8
7,0,2
0,0,4
0,0,3
2,4,14
0,0,3
41,508,787
1,8,17
4,40,61
2,16,23
0,9,18
0,0,4
55,17,20
3,0,10
1,9,17
1,55,80
0,2,4
2,116,166
43,10,16
2,56,94
0,12,26
6,1,7
9,115,165
0,0,4
16,0,4
0,2,3
1,5,9
4,9,18
0,3,9
3,9,13
0,0,1
0,4,5
107,18,36
3,11,18
0,3,10
8,0,6
0,2,5
2,9,12
32,709,941
0,1,4
3,0,8
1,3,6
1298,2297,13189
33,48,68
1,0,6
0,2,7
26,35,54
0,0,6
11,1,7
0,5,15
0,0,4
0,0,2
84,403,764
23,3,10
0,2,3
1,21,36
0,0,3
1,0,1
199,2126,4759
75,887,1407
1,11,20
6,33,65
31,0,10
1,0,3
0,15,22
2,24,31
0,4,7
0,5,8
1,22,27
4,11,30
147,17,31
0,10,16
22,70,95
0,0,2
1,16,21
0,9,12
12,0,1
1,0,2
1,0,2
0,9,28
30,0,5
16,3,9
0,0,5
263,1521,3295
1,26,42
6,55,80
23,14,34
0,0,3
0,5,8
16,1,6
15,131,189
95,113,149
0,36,56
1,1,9
0,0,3
0,0,4
2,70,102
6,5,6
34,36,71
97,30,35
1,0,3
3,5,9
1,7,9
0,4,9
50,676,1169
10,28,33
0,11,14
34,14,22
51,597,856
0,6,9
0,2,4
2,3,9
0,0,2
0,0,2
3,8,15
0,10,15
115,26,39
16,18,30
5,50,83
1,2,5
0,0,4
1,7,9
0,12,15
47,0,5
101,30,40
42,10,23
1,14,15
1866,1095,6776
2,9,18
79,17,26
0,5,9
0,4,5
73,123,171
72,43,56
6,0,5
0,4,7
0,11,19
0,8,12
0,5,9
0,8,12
37,1,11
0,1,6
11,28,56
0,0,4
50,16,26
0,2,6
1,8,12
0,24,37
0,0,3
3,6,9
24,47,65
0,0,5
3,2,9
13,54,93
2,6,10
6,0,4
6,0,3
11,0,2
566,201,284
2,20,25
12,12,30
2,19,23
0,4,7
9,60,70
9,17,27
2,21,38
514,975,3212
63,1,7
1,21,36
0,0,3
1,13,20
0,19,28
211,61,139
0,6,21
0,0,2
0,0,2
221,1525,2464
1,0,2
22,1,7
1,71,113
373,224,322
2,36,53
0,0,10
2,16,42
0,0,2
5,45,188
2,10,14
0,11,23
1,32,45
0,4,7
2,9,15
1416,1333,7391
0,0,2
1,0,4
0,0,2
0,3,8
242,87,160
0,0,23
1,0,8
6,204,309
0,0,1
1,4,7
0,0,4
0,0,2
0,6,13
10,65,96
18,1,3
5,40,57
3950,3301,23689
898,2250,7341
6,43,53
1,22,44
0,10,14
0,0,2
17,89,126
0,1,5
0,0,2
84,68,95
104,60,81
2,8,12
45,403,544
56,35,46
41,380,589
20,276,361
0,4,9
0,0,6
431,1756,6632
1,2,5
18,0,5
0,1,3
16,1,5
0,0,4
1,8,18
0,0,3
3,22,34
0,0,1
1,0,2
53,335,432
25,4,11
0,0,5
121,62,89
2,27,39
462,1782,3416
0,0,3
156,48,72
20,4,8
2,1,5
0,0,3
0,0,2
0,6,12
0,2,11
0,3,10
5,12,31
0,4,6
3,22,30
0,9,14
5,28,45
55,31,42
2,9,21
24,3,4
0,0,9
34,6,10
2,8,19
0,25,31
0,13,18
3,3,5
0,28,43
0,0,2
128,59,92
0,0,4
0,31,46
24,0,9
4,18,31
6,42,61
5,139,197
6,0,10
2,17,29
56,26,40
167,111,151
0,0,7
7,9,24
4,6,17
25,7,23
45,18,41
23,4,16
36,4,16
1,39,54
0,0,3
77,757,1026
5,25,43
0,0,4
5,118,164
3,3,14
1133,1767,5778
538,1477,15637
2,0,8
50,177,284
3,0,11
4,20,37
473,650,867
0,0,3
2,23,37
6,19,34
9,42,78
1,50,72
2,0,11
2,58,102
0,0,15
0,0,10
2,0,43
0,70,104
0,0,13
128,61,106
123,132,212
2,0,7
0,6,19
0,0,6
3519,1383,35998
1,0,4
40,50,85
0,0,3
0,0,5
3,0,6
8,8,19
1,7,17
1,0,11
0,4,9
1,0,3
4,41,65
0,0,4
159,26,83
118,90,171
13,30,43
17082,1692,56687
0,19,34
0,5,19
1,0,2
5,59,84
580,813,5629
0,59,119
104,1136,13625
3,26,49
87,663,7969
0,0,3
36,1138,2841
0,0,1
307,1105,6786
0,5,18
5,31,64
10,9,28
28,0,16
3,22,59
0,37,64
0,0,10
0,0,7
44,5,35
0,0,10
2,0,6
0,0,2
10,1,5
0,0,3
2,49,63
0,23,34
35,12,21
0,21,45
0,42,63
0,1,31
108,28,53
1287,1018,3211
2,0,5
0,15,22
8,179,311
68,249,399
2,27,45
58,7,28
0,0,3
196,75,133
31,3,16
10,93,138
21,67,167
61,16,36
5,7,75
1,0,4
9,33,47
2,0,5
2,0,4
0,0,2
5,12,22
28,10,20
0,0,5
8,2,9
33,10,21
1,1,9
2268,1830,19341
35,5,17
54,8,17
3,0,6
23,70,108
78,41,47
28,5,14
521,1894,4406
155,12,46
11,39,64
0,0,5
0,6,14
53,22,41
8,3,8
210,1617,4247
0,0,5
9,33,67
52,18,35
0,3,12
0,0,2
158,165,237
0,0,4
7,101,199
4,22,47
21,0,9
605,2093,7845
95,44,67
18,102,161
128,77,126
0,4,8
0,107,175
1,20,38
0,0,8
0,9,19
37,12,27
31,30,55
1044,1612,4459
1,13,33
12,77,113
6,70,111
2,19,36
4,11,19
0,0,10
13,3,9
7,80,111
5,47,73
24,0,9
35,10,33
0,1,9
0,0,4
2,4,12
0,25,40
7,35,47
2,10,22
0,0,6
966,1784,6668
250,1196,2446
0,0,6
2,25,35
2,10,22
17,83,112
31,0,11
11,96,160
81,1692,3983
7,20,53
6,0,5
0,0,3
2,11,24
758,1325,2651
0,0,8
251,1245,2208
0,0,2
96,41,74
23,39,75
10,31,45
1,33,45
1,24,53
2,5,13
11,41,56
3,7,16
0,13,25
0,0,3
0,0,3
21,142,206
0,22,40
0,1,2
79,10,28
1,0,13
2,0,1
51,4,18
0,0,2
247,55,271
49,0,12
0,29,37
46,72,102
2,5,18
2,113,148
6,5,20
0,0,6
8,58,73
457,781,1410
1284,1249,4768
191,2,60
210,187,298
1,0,1
0,0,3
5,183,292
1584,2247,9344
0,0,8
85,1453,3191
680,795,1535
1,7,15
0,0,6
0,0,3
0,0,6
96,44,58
9,37,59
6,21,42
2,1,6
1,25,42
1,0,3
1,0,1
5,0,11
1,3,16
129,4,30
36,14,48
11,44,87
0,0,3
0,102,144
10,35,84
3,25,40
2,0,6
0,0,18
38,5,12
0,3,12
16,350,606
0,11,20
3,122,166
0,4,12
1,3,12
635,729,1586
3,5,11
2152,1438,3148
0,7,15
5,22,59
0,41,54
5,26,60
3,6,26
0,11,27
16,98,139
16,99,138
0,50,80
1,16,29
9,132,185
5,10,18
8,50,87
396,621,993
16,503,630
0,0,3
18,3,8
5,9,18
96,396,532
132,1354,3737
17,21,33
2,1,2
250,142,230
0,5,10
27,3,9
57,152,225
0,0,3
14,7,16
1,6,14
117,36,71
412,328,469
154,1450,2118
66,20,54
0,0,3
0,0,5
2,1,9
2,4,14
0,0,3
2,15,22
14,24,65
233,73,111
3,6,10
23,2,10
3,0,8
1,59,79
7,30,51
9,87,111
175,1981,3626
128,14,43
1,6,13
2,0,2
0,3,7
21,60,98
20,5,17
6,29,41
4,12,39
2,20,36
1,8,15
340,1681,5845
2225,2650,12002
1,1,5
0,8,14
0,0,6
6,318,432
0,11,22
2,29,47
0,0,2
0,14,24
35,0,17
25,0,5
5,80,108
6,159,215
0,3,6
2,8,16
0,0,3
2,10,15
0,1,8
0,0,1
21,0,10
0,0,3
2020,1491,4565
1,3,9
3,0,4
1,43,83
14,0,4
31,0,9
37,1,10
41,0,17
63,10,39
7,0,3
4,0,4
352,407,826
13,0,3
2,1,7
1,2,6
2,0,4
3,0,4
39,16,37
65,16,42
0,0,2
25,0,2
12,85,126
39,10,19
66,114,173
4,6,11
55,11,20
22,4,17
0,0,2
4,46,76
3,52,80
6,19,37
28,8,24
0,2,7
95,54,111
512,103,232
317,189,317
192,49,77
2400,852,2655
6,0,8
2475,1721,12623
1,0,5
7,0,7
2,2,8
508,700,1215
179,44,89
46,26,45
53,0,12
2,14,29
0,0,6
370,1394,4564
4,2,7
68,5,37
99,75,134
152,67,102
81,121,204
0,0,1
6,1,14
116,13,27
0,0,1
23,0,4
26,0,9
0,0,3
111,5,32
0,0,6
2,2,8
39,0,5
126,24,44
72,12,26
9,0,5
0,0,6
3874,1917,12638
60,4,13
51,45,73
1,3,12
1,6,15
5,0,7
77,35,61
1,9,24
28,0,6
220,23,57
94,3,19
27,0,6
1,3,7
159,24,42
7,138,181
725,884,1382
9452,1925,20569
1,0,8
50,23,40
3,7,23
4,4,9
24,13,25
9,0,9
0,79,149
435,709,1045
600,1244,4266
5,2,12
164,26,59
0,0,4
0,0,3
78,48,112
1,2,5
539,216,331
2,9,18
46,7,28
70,6,17
20,1,6
55,4,25
14,2,6
44,0,12
59,18,26
0,0,5
5,0,3
1341,2117,6041
123,18,45
177,474,642
8,173,249
1168,1922,8143
621,1115,4923
537,1788,4716
1841,1646,7618
837,1069,7817
648,1846,5394
652,2487,12336
3203,5029,50547
1592,1622,9671
548,2800,14517
935,2366,6500
416,2625,14595
684,2918,9472
1013,4638,24057
323,1677,3451
1252,2231,10916
2165,2850,14843
1389,1588,6440
522,2031,5156
315,2117,5124
305,2776,12580
274,1334,3194
1591,3156,18573
289,1867,6255
671,3020,15500
983,2961,25529
316,778,2916
2276,2245,14459
389,1204,2897
1163,1658,5436
685,1223,4561
270,935,2579
827,1651,4591
349,529,1790
589,1046,4576
2652,227,7245
526,3244,14766
983,1547,4313
1503,3315,17532
975,668,3610
1418,1932,16626
259,1155,2027
2272,3139,23851
2561,2360,18292
220,858,2365
402,957,2570
524,1496,5446
13174,2962,44841
380,1466,2698
682,1042,4693
507,2388,5119
583,3294,18022
827,4280,22647
2814,4790,50430
1297,2100,9855
785,1053,3965
355,1697,6745
272,1488,4859
512,2231,7570
411,1871,4848
417,450,2851
1430,2417,9833
717,2267,14264
3175,5458,34116
534,798,1425
264,1218,2785
340,847,2207
1307,2108,8440
587,1030,3246
1697,1283,5002
2154,1659,11099
552,473,1892
609,1035,3844
315,1392,4247
212,696,1964
739,986,3852
1727,3245,17800
925,1891,7964
219,296,1322
276,1110,3050
396,1426,4749
188,455,1649
607,477,2034
779,2095,5421
256,541,1175
451,2045,6059
752,2439,6652
1050,1776,4199
296,1587,3356
898,2456,9290
275,1049,1853
442,1321,2378
801,1615,3694
1311,2005,7511
537,1533,3932
281,614,1799
325,1296,2912
1512,2016,5138
2043,3153,18846
345,1381,2499
372,1311,2841
914,1716,3710
1601,1672,5188
183,1640,2024
669,715,1974
645,320,1403
2701,1928,5728
529,1319,2874
5785,2059,4345
345,1412,2261
438,464,607
1200,1769,4976
1153,7992,10696
294,295,669
430,1579,3413
220,854,1717
859,1088,1546
973,957,2211
475,1109,2483
352,1104,2928
1139,1937,6072
911,2399,7267
717,1685,3460
537,631,1862
115,191,247
127,261,809
68,231,484
433,1588,4154
397,944,2184
910,1351,3380
847,2058,3322
80,224,775
1500,2699,10753
144,498,1102
277,473,1390
83,215,530
391,293,763
164,1614,4378
528,823,1288
531,283,1595
983,2184,7381
2649,2751,5217
566,342,1019
285,561,1408
532,327,1209
423,640,1693
664,677,1591
220,1255,2359
900,1995,3585
1186,2541,5806
589,996,1890
534,1314,2791
703,1240,2364
741,1553,2038
235,832,1512
341,766,1591
192,326,617
311,779,1745
659,1536,3216
2683,1390,2054
524,920,2009
449,1436,2463
88,379,612
3344,1866,4017
900,1538,2190
2144,5309,16323
3690,3907,10389
235,571,1086
1167,3368,9279
246,1360,2516
1376,3893,10735
804,2713,4236
350,462,913
2305,3737,7294
1925,2668,10192
463,574,1251
413,310,656
281,127,886
1504,959,2057
609,1980,2769
267766,1371,3396
922,698,1239
203,630,1167
483,1389,1808
234,411,799
223,214,861
257,269,568
681,700,899
1140,923,1658
964,1248,2688
1142,2156,4427
940,2067,3086
851,3438,5025
2275,596,3237
1307,1809,3732
2129,2204,3410
3340,3449,6087
335,149,477
186,232,943
276,223,480
554,880,2065
243,206,485
588,967,1907
842,1911,2620
87,700,1365
1233,311,1159
388,938,1165
603,1409,1748
523,840,1542
610,2678,3393
192,506,681
4,16,23
263,341,792
151,717,897
874,2494,3241
316,659,1003
128,387,780
1192,678,1229
919,533,1199
480,1543,2000
1145,833,1716
829,3832,4992
39,58,238
813,1804,2298
249,485,889
1254,2009,3450
458,2107,3401
675,1233,1873
245,153,296
149,407,566
1112,1727,2205
65,60,75
199,558,773
87,335,558
1999,2828,3521
159,374,683
324,675,960
388,643,758
363,1254,1956
614,2053,3365
54,263,479
427,1598,1949
143,722,910
180,467,832
208,602,1004
371,1458,2135
155,644,1088
333,376,630
89,0,89
597,3444,4886
262,1021,1627
386,1076,1897
763,1127,1795
721,1802,2550
382,721,1206
174,1131,1548
136,224,437
317,733,1113
358,1404,1696
152,649,1124
209,308,695
115,217,532
247,1302,1697
50,55,226
104,167,417
321,1169,1788
256,664,1004
2,6,6
0,5,5
1,3,4
0,2,3
0,5,5
0,3,3
2,5,5
0,4,4
0,2,2
0,2,2
0,2,2
0,2,2
0,3,3
0,1,2
0,3,3
0,3,3
0,2,2
0,1,3
0,3,3
1,2,2
0,1,2
2,2,2
2,1,2
0,1,2
0,0,2
0,1,1
0,3,3
1,2,2
0,1,2
2,0,2
0,1,1
0,0,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,1,1
0,5,5
0,1,1
1,1,1
0,0,1
0,0,1
0,0,1
0,1,1
0,0,1
0,1,1
0,2,3
0,3,3
5,1,4
1,3,4
0,3,3
5,0,3
0,2,2
1,1,2
0,1,2
0,2,2
0,3,4
1,2,2
4,2,2
0,2,2
3,0,2
2,0,2
0,0,1
0,1,1
0,0,1
0,0,1
2,1,1
0,1,1
0,1,1
1,1,1
0,0,1
0,1,1
2,2,2
0,1,1
0,1,1
4,0,1
27,0,14
1,1,12
13,0,28
35,3,15
4,0,11
1,0,11
0,0,11
1,0,9
2,0,8
0,0,11
25,0,9
6,0,8
1,0,10
0,0,11
4,2,12
0,0,8
1,0,8
1,0,8
2,0,9
0,0,5
0,0,8
0,0,13
0,0,8
2,0,18
2,3,22
2,1,11
0,0,9
2,0,7
1,0,6
2,0,8
0,1,8
0,4,10
2,0,9
1,1,7
8,0,9
4,2,8
2,0,8
1,0,7
5,0,7
13,1,7
2,0,7
1,2,9
3,4,17
1,0,9
4,0,13
3,0,6
2,2,15
25,1,8
0,2,8
1,0,7
3,1,17
0,0,7
1,0,13
0,0,6
0,2,8
3,0,5
0,0,9
4,0,8
1,0,3
6,3,8
0,0,6
8,0,6
0,0,5
0,0,5
0,0,3
0,0,5
0,3,8
0,0,6
0,0,6
4,0,5
0,1,7
2,1,7
0,0,5
0,0,6
0,2,8
1,2,13
2,0,5
1,1,8
1,0,6
0,0,5
61,1,6
0,1,6
0,0,7
3,2,7
0,2,7
2,0,6
4,4,25
16,4,25
6,2,41
3,0,3
4,0,5
2,0,6
2,2,7
1,1,8
1,1,8
1,0,6
1,0,5
5,0,5
9,0,5
4,2,15
1,1,9
0,0,10
0,0,5
6,0,5
0,0,6
19,0,5
0,1,5
2,0,5
0,0,7
2,0,6
1,0,5
3,0,5
1,0,5
0,0,7
1,0,9
0,0,4
13,0,6
3,0,5
6,0,5
0,0,5
1,7,28
4,1,11
0,0,8
0,0,6
1,4,16
0,1,6
6,0,5
0,0,5
1,0,5
4,0,5
3,2,11
0,0,16
13,5,36
2,3,23
11,14,87
1,1,7
1,4,12
11,1,7
1,1,6
1,1,5
0,0,4
0,1,6
1,0,5
0,0,7
8,0,4
1,1,5
0,1,4
0,0,5
0,0,4
1,3,10
2,3,8
3,0,5
9,1,6
1,1,7
1,0,4
0,1,8
1,0,15
0,0,6
0,0,4
1,1,6
0,2,7
1,0,4
0,0,6
0,1,6
0,0,4
14,0,5
2,0,4
2,2,6
69,0,14
0,0,5
0,0,8
0,2,6
1,3,8
2,1,5
23,0,11
2,1,5
2,0,5
7,0,12
2,1,6
0,0,5
4,1,6
0,0,5
0,0,5
0,1,5
4,0,4
0,0,9
0,2,8
0,0,5
1,2,16
2,0,3
1,0,4
0,0,4
6,0,8
0,0,5
0,0,5
1,0,5
8,1,5
1,1,7
1,1,6
3,0,4
0,0,5
6,0,4
4,0,9
0,0,5
2,2,6
0,1,7
1,2,7
4,1,5
26,0,6
3,0,5
0,0,4
1,1,6
0,0,4
0,0,4
0,0,4
1,1,5
0,0,7
5,2,8
18,4,18
0,0,7
0,0,4
0,0,5
0,0,5
0,3,9
4,0,5
23,2,9
3,3,7
6,2,12
3,0,5
2,0,5
2,1,6
0,3,11
0,2,7
2,3,7
1,0,6
0,1,5
1,0,5
2,0,4
0,0,4
0,0,4
0,2,6
0,0,6
1,0,5
0,0,7
4,1,6
1,1,5
2,2,8
4,3,16
0,1,5
4,0,13
2,0,4
0,0,5
2,0,4
3,0,4
0,0,5
7,5,36
0,3,7
1,3,7
1,2,13
1,0,5
3,0,13
1,5,13
5,3,14
9,4,16
4,4,18
4,0,15
2,3,25
0,0,5
0,0,4
2,0,4
35,0,5
1,0,8
1,1,7
3,0,4
0,0,5
1,2,11
0,2,6
2,0,4
0,0,5
10,0,4
0,0,4
0,0,9
2,0,10
15,0,4
1,0,3
14,2,6
2,0,4
0,0,4
2,0,12
0,0,4
5,3,11
0,0,4
1,0,5
3,0,4
0,0,6
7,0,5
5,0,4
12,0,4
0,0,4
0,0,4
0,0,5
0,0,4
1,3,11
2,0,4
1,0,4
2,1,10
11,0,4
0,0,6
19,0,4
5,0,4
2,0,5
2,0,5
1,0,5
0,0,5
4,0,6
38,0,4
1,2,9
5,0,4
1,0,4
1,1,5
0,0,4
0,0,4
0,0,4
1,2,6
0,0,5
3,0,4
0,1,5
2,1,6
0,0,4
6,0,4
0,0,4
2,0,7
1,1,10
5,0,8
0,0,8
14,0,4
6,0,4
0,0,7
0,0,4
1,0,4
4,0,9
12,0,4
0,0,4
0,0,4
2,2,11
2,0,4
5,0,8
2,3,10
0,0,4
0,0,10
5,0,9
0,0,5
0,3,11
4,0,4
1,0,4
0,0,5
1,0,4
4,2,12
0,0,4
2,0,4
0,0,4
3,1,5
1,0,5
2,0,5
1,0,7
2,0,11
0,0,4
2,0,10
1,2,10
0,0,6
0,0,7
0,0,4
0,0,7
2,0,6
2,0,6
1,0,5
0,0,4
0,0,4
0,1,6
0,0,9
1,0,4
1,0,7
2,0,7
1,9,29
5,0,13
2,3,17
0,0,13
2,0,12
0,3,18
1,4,17
14,0,15
5,5,18
14,6,30
5,0,3
3,0,3
0,1,4
0,1,6
0,0,3
0,0,3
1,0,3
1,0,4
2,1,7
0,1,6
16,1,5
0,0,4
5,1,4
0,0,4
10,1,5
0,0,4
0,0,3
16,1,4
6,1,4
0,0,4
1,0,4
1,0,4
1,1,4
1,0,5
0,0,4
0,0,4
1,1,4
1,3,10
1,0,3
3,2,5
0,0,3
6,1,4
0,0,4
0,0,4
6,0,4
2,0,3
0,0,4
0,0,4
0,1,5
10,0,3
3,0,7
0,0,5
5,2,10
0,0,6
0,0,6
1,0,6
4,0,4
1,1,5
0,0,10
0,1,5
0,1,5
0,0,3
0,0,4
6,1,4
20,0,3
0,0,10
0,0,4
1,0,6
1,2,6
10,2,8
1,0,6
25,1,4
0,1,4
0,0,4
0,0,3
1,3,13
1,0,5
21,0,3
21,0,4
1,1,5
0,1,5
0,1,4
0,2,10
11,0,4
1,1,5
0,0,6
0,1,4
3,2,5
1,0,3
0,0,3
0,1,4
2,0,6
0,1,4
7,0,3
21,1,12
0,2,8
1,0,4
4,2,5
1,0,3
3,4,15
0,1,5
1,3,12
9,1,4
1,2,5
3,1,5
0,0,3
2,0,3
1,0,4
12,0,3
9,0,3
1,0,4
3,0,4
0,0,3
2,2,6
12,0,3
1,2,8
6,0,4
27,4,20
0,2,11
1,1,9
1,2,5
0,0,3
0,1,6
2,0,4
23,0,3
0,0,3
0,0,4
0,0,4
13,0,3
1,1,4
2,0,3
1,0,4
0,1,5
0,0,6
1,1,4
0,1,4
0,0,3
12,1,4
1,3,9
1,1,4
0,1,5
2,0,3
0,1,4
4,1,5
0,0,7
9,1,4
2,1,4
0,0,6
1,1,4
1,0,3
1,0,4
1,1,4
0,0,3
0,1,4
1,0,3
0,0,7
3,0,4
0,0,4
23,0,4
3,1,8
16,1,4
1,1,4
5,0,3
1,1,5
1,1,4
16,0,3
1,2,5
0,0,4
11,0,3
0,0,2
0,1,4
6,0,4
14,0,3
0,0,4
0,2,5
0,1,4
1,2,10
1,1,5
2,0,4
4,0,16
0,0,3
6,0,8
1,0,4
5,0,3
10,1,4
0,0,3
0,0,6
2,0,11
3,0,3
1,0,7
15,0,3
0,0,5
0,0,4
6,1,5
4,1,6
1,2,5
17,0,4
2,0,7
0,0,6
2,0,5
2,2,10
1,1,12
1,1,4
